0.0052405;10000
0.0051719;10000
0.0052181;10000
0.0051951;10000
0.0051961;10000
0.0052041;10000
0.0051741;10000
0.005402;10000
0.0052069;10000
0.0051734;10000
0.0052138;10000
0.0052321;10000
0.0053368;10000
0.0053134;10000
0.0056136;10000
0.0051744;10000
0.0053209;10000
0.0053643;10000
0.0052164;10000
0.005196;10000
0.0051968;10000
0.0053505;10000
0.0051717;10000
0.0051714;10000
0.0051968;10000
0.0051697;10000
0.0052084;10000
0.0052275;10000
0.005173;10000
0.0051891;10000
0.0051787;10000
0.0052193;10000
0.0052614;10000
0.0051733;10000
0.005299;10000
0.0051695;10000
0.0052238;10000
0.0052118;10000
0.0051986;10000
0.005222;10000
0.005177;10000
0.005185;10000
0.0051736;10000
0.0051722;10000
0.0052099;10000
0.0052012;10000
0.0051837;10000
0.0052578;10000
0.0051738;10000
0.0054012;10000
0.0051857;10000
0.0052928;10000
0.0052165;10000
0.0055605;10000
0.005183;10000
0.0051911;10000
0.005173;10000
0.0052146;10000
0.0051788;10000
0.005186;10000
0.0051728;10000
0.005185;10000
0.0052157;10000
0.0052032;10000
0.0052325;10000
0.0053874;10000
0.0051878;10000
0.0053526;10000
0.0051826;10000
0.0052557;10000
0.0052172;10000
0.0051938;10000
0.0052524;10000
0.0051926;10000
0.0054765;10000
0.0051966;10000
0.0051795;10000
0.0053079;10000
0.0051844;10000
0.005215;10000
0.011246;20000
0.0112528;20000
0.0112219;20000
0.0112549;20000
0.0112716;20000
0.0112571;20000
0.0113298;20000
0.0112403;20000
0.0113704;20000
0.0112699;20000
0.0132806;20000
0.0112286;20000
0.0139495;20000
0.0120677;20000
0.0114356;20000
0.0113531;20000
0.0112017;20000
0.0113959;20000
0.0112614;20000
0.0113998;20000
0.0112714;20000
0.0113777;20000
0.0113526;20000
0.0111949;20000
0.011237;20000
0.0112198;20000
0.0117294;20000
0.0112221;20000
0.0112202;20000
0.0112253;20000
0.0112424;20000
0.0113768;20000
0.0113325;20000
0.0113005;20000
0.0112192;20000
0.0111941;20000
0.0113416;20000
0.0113515;20000
0.0124086;20000
0.0114945;20000
0.0111876;20000
0.0124416;20000
0.0112177;20000
0.0112179;20000
0.0111774;20000
0.0112136;20000
0.0112748;20000
0.0112639;20000
0.0113136;20000
0.0113771;20000
0.0114719;20000
0.0112958;20000
0.0112018;20000
0.0111236;20000
0.0112117;20000
0.0113764;20000
0.0112124;20000
0.0112516;20000
0.0112721;20000
0.0113033;20000
0.011293;20000
0.0111836;20000
0.0112527;20000
0.0112196;20000
0.0114892;20000
0.0113116;20000
0.0114626;20000
0.0125286;20000
0.0112121;20000
0.0112244;20000
0.0131613;20000
0.0114524;20000
0.0112902;20000
0.0127314;20000
0.0112386;20000
0.0111217;20000
0.0114798;20000
0.0112912;20000
0.0113832;20000
0.0110089;20000
0.024079;40000
0.0237438;40000
0.0243355;40000
0.0239967;40000
0.0244161;40000
0.0237278;40000
0.0241989;40000
0.0244319;40000
0.0258187;40000
0.0243876;40000
0.0242654;40000
0.0274363;40000
0.027431;40000
0.0272075;40000
0.0244468;40000
0.0247942;40000
0.0236603;40000
0.0242789;40000
0.0237753;40000
0.0242871;40000
0.0242603;40000
0.0256476;40000
0.0249139;40000
0.0242085;40000
0.0247717;40000
0.0242207;40000
0.0240688;40000
0.0244074;40000
0.0243427;40000
0.0245312;40000
0.0247531;40000
0.0238504;40000
0.025202;40000
0.0243327;40000
0.0250183;40000
0.0244614;40000
0.0243984;40000
0.0236579;40000
0.0237434;40000
0.0235753;40000
0.0242137;40000
0.0242974;40000
0.0231549;40000
0.0243751;40000
0.0235983;40000
0.0235199;40000
0.0231724;40000
0.0238129;40000
0.0247997;40000
0.0233565;40000
0.0239312;40000
0.0234803;40000
0.0236196;40000
0.023699;40000
0.0230639;40000
0.0235531;40000
0.0232875;40000
0.0245217;40000
0.0238749;40000
0.0242271;40000
0.0241856;40000
0.0243439;40000
0.0256379;40000
0.024939;40000
0.024603;40000
0.0242465;40000
0.0242654;40000
0.0239178;40000
0.0238623;40000
0.0236354;40000
0.0246052;40000
0.0244962;40000
0.0248459;40000
0.0240295;40000
0.0239835;40000
0.0245036;40000
0.0255744;40000
0.0252283;40000
0.0244206;40000
0.0238293;40000
0.0531353;80000
0.0517139;80000
0.0508662;80000
0.0520337;80000
0.0513702;80000
0.0526692;80000
0.0527705;80000
0.0517886;80000
0.0503894;80000
0.0512852;80000
0.051189;80000
0.0502356;80000
0.0536511;80000
0.0507635;80000
0.0519255;80000
0.0511401;80000
0.0504315;80000
0.0512763;80000
0.0542189;80000
0.0527134;80000
0.04985;80000
0.0492853;80000
0.0520811;80000
0.0513812;80000
0.0542648;80000
0.0520901;80000
0.0516172;80000
0.0519319;80000
0.050489;80000
0.0507227;80000
0.0639738;80000
0.0610133;80000
0.0524995;80000
0.0517571;80000
0.0506053;80000
0.0498885;80000
0.0524882;80000
0.0523158;80000
0.0516287;80000
0.0518659;80000
0.0498994;80000
0.0518777;80000
0.0558475;80000
0.0548341;80000
0.0553819;80000
0.0515837;80000
0.0509902;80000
0.0500329;80000
0.0509337;80000
0.0531914;80000
0.0500002;80000
0.0490127;80000
0.0523861;80000
0.0521088;80000
0.050012;80000
0.0519009;80000
0.0502632;80000
0.0494494;80000
0.0495132;80000
0.0522992;80000
0.0531582;80000
0.054249;80000
0.0538687;80000
0.0526142;80000
0.052;80000
0.0529201;80000
0.0525497;80000
0.0549199;80000
0.0523403;80000
0.0526613;80000
0.0535157;80000
0.0522182;80000
0.0493583;80000
0.0524054;80000
0.0524055;80000
0.0506964;80000
0.0519739;80000
0.0539462;80000
0.0557216;80000
0.0552546;80000
0.115852;160000
0.107223;160000
0.108249;160000
0.110488;160000
0.105491;160000
0.10999;160000
0.109628;160000
0.10492;160000
0.108779;160000
0.10844;160000
0.108146;160000
0.109602;160000
0.107508;160000
0.106879;160000
0.112538;160000
0.107014;160000
0.11001;160000
0.111364;160000
0.108944;160000
0.110625;160000
0.108443;160000
0.110205;160000
0.109687;160000
0.108897;160000
0.106492;160000
0.109652;160000
0.108378;160000
0.109231;160000
0.111929;160000
0.107898;160000
0.10925;160000
0.109548;160000
0.109816;160000
0.10828;160000
0.109377;160000
0.104973;160000
0.111866;160000
0.108738;160000
0.108337;160000
0.11268;160000
0.111029;160000
0.11003;160000
0.112862;160000
0.109146;160000
0.108471;160000
0.107761;160000
0.107818;160000
0.108406;160000
0.111165;160000
0.105894;160000
0.112963;160000
0.114371;160000
0.112132;160000
0.115521;160000
0.110999;160000
0.116025;160000
0.110043;160000
0.10684;160000
0.111834;160000
0.110062;160000
0.104543;160000
0.110241;160000
0.109161;160000
0.107149;160000
0.11069;160000
0.109315;160000
0.107377;160000
0.106464;160000
0.10811;160000
0.114853;160000
0.106978;160000
0.106807;160000
0.112401;160000
0.110763;160000
0.113103;160000
0.115652;160000
0.106351;160000
0.108234;160000
0.105395;160000
0.105732;160000
0.23547;320000
0.229929;320000
0.245491;320000
0.24126;320000
0.23707;320000
0.262972;320000
0.26818;320000
0.259328;320000
0.248254;320000
0.238152;320000
0.241136;320000
0.2426;320000
0.234106;320000
0.238659;320000
0.236327;320000
0.2302;320000
0.23451;320000
0.23457;320000
0.239537;320000
0.237954;320000
0.235641;320000
0.229827;320000
0.229054;320000
0.226273;320000
0.231566;320000
0.237261;320000
0.272297;320000
0.236415;320000
0.239207;320000
0.237184;320000
0.232528;320000
0.236143;320000
0.239823;320000
0.230186;320000
0.240153;320000
0.241833;320000
0.239719;320000
0.237012;320000
0.233961;320000
0.246067;320000
0.2317;320000
0.2293;320000
0.23399;320000
0.236553;320000
0.231734;320000
0.231309;320000
0.226207;320000
0.234724;320000
0.23356;320000
0.233182;320000
0.233884;320000
0.244446;320000
0.292458;320000
0.246548;320000
0.240822;320000
0.238705;320000
0.238405;320000
0.239945;320000
0.26715;320000
0.240003;320000
0.241544;320000
0.235119;320000
0.24015;320000
0.241469;320000
0.234884;320000
0.233073;320000
0.232588;320000
0.23151;320000
0.230129;320000
0.236449;320000
0.235714;320000
0.240754;320000
0.235978;320000
0.22896;320000
0.231203;320000
0.234576;320000
0.237845;320000
0.239807;320000
0.237807;320000
0.239905;320000
0.577758;640000
0.652867;640000
0.615341;640000
0.617738;640000
0.552054;640000
0.541781;640000
0.586606;640000
0.515367;640000
0.534334;640000
0.500072;640000
0.497066;640000
0.52774;640000
0.508906;640000
0.491431;640000
0.486997;640000
0.503883;640000
0.524158;640000
0.492194;640000
0.499499;640000
0.529545;640000
0.503798;640000
0.502743;640000
0.495484;640000
0.534125;640000
0.511764;640000
0.508297;640000
0.506287;640000
0.509915;640000
0.489051;640000
0.503226;640000
0.510226;640000
0.512774;640000
0.499863;640000
0.503363;640000
0.502771;640000
0.499399;640000
0.500245;640000
0.505219;640000
0.512063;640000
0.495946;640000
0.498476;640000
0.509508;640000
0.533903;640000
0.503452;640000
0.499878;640000
0.510483;640000
0.498664;640000
0.503493;640000
0.507902;640000
0.51483;640000
0.497799;640000
0.495889;640000
0.498325;640000
0.504038;640000
0.547568;640000
0.544195;640000
0.596788;640000
0.540121;640000
0.516102;640000
0.49666;640000
0.522408;640000
0.563473;640000
0.499414;640000
0.513514;640000
0.505308;640000
0.494344;640000
0.499401;640000
0.510065;640000
0.506841;640000
0.50993;640000
0.518401;640000
0.500828;640000
0.511158;640000
0.567521;640000
0.507044;640000
0.510937;640000
0.506495;640000
0.48802;640000
0.497409;640000
0.512744;640000
